zip,geoid
14480,36051030702
36101,01101000100
04288,23001041500
24894,54047954200
14486,36051030201
36102,01101000100
04290,23017965800
24895,54047953800
14488,36051030701
36103,01101000100
04291,23001041000
24898,54109003100
14506,36055012402
36112,01101000900
04332,23011010400
24935,54089000600
14508,36055015102
36114,01101005301
04333,23011010400
24941,54063950100
14511,36055014700
36115,01101005301
04336,23011010400
24946,54075960300
14515,36055013508
36118,01101005301
04338,23011010300
24962,54089000600
14518,36069050401
36119,01101005407
04341,23015975100
24974,54063950100
14520,36117020106
36120,01101002800
04342,23015975500
24984,54063950100
14529,36101960400
36121,01101005402
04343,23011014002
24993,54063950200
14537,36069050302
36123,01101003304
04346,23011010601
25002,54019020800
14538,36117020402
36124,01101005407
04348,23015975100
25005,54087963100
14539,36051030201
36125,01101002202
04359,23011011000
25008,54081001200
14542,36117021400
36131,01101000100
04360,23011015500
25009,54005958200
14545,36051031300
36202,01015000200
04408,23009965100
25011,54079020100
14547,36069051400
36204,01015000700
04410,23019020500
25021,54005958700
14556,36051031000
36205,01015000700
04411,23019008001
25022,54045956400
14557,36037950100
36253,01015001501
04402,23019000500
25026,54039011100
14558,36051030702
36254,01015002002
04413,23029955100
25031,54019020800
14563,36117020105
36257,01015000200
04415,23021960900
25035,54039012200
14585,36069050502
36261,01029959600
04420,23009966400
25036,54019020800
14588,36099950802
36267,01027959200
04421,23009966400
25039,54039011800
14592,36051030201
36273,01029959800
04422,23019031200
25040,54019020800
14602,36055013101
36275,01019955900
04427,23019031200
25044,54081001200
14603,36055009301
36302,01069040600
04430,23019031000
25048,54081001200
14627,36055003807
36304,01069040600
04431,23009965400
25051,54005958200
14638,36055009402
36313,01061050200
04434,23019013500
25054,54039012200
14639,36055009402
36314,01061050400
04438,23027042000
25060,54081001200
14642,36055003806
36349,01061050600
04449,23019020500
25062,54081001200
14643,36055009401
36361,01045020700
04454,23029955100
25067,54039012100
14646,36055009402
36371,01045021300
04455,23019024500
25070,54079020200
14647,36055009402
36435,01131035200
04464,23021960400
25076,54045956800
14649,36055009402
36439,01099076102
04469,23019006300
25086,54039011800
14651,36055000200
36444,01099075700
04471,23003952900
25088,54015958100
14652,36055000200
36446,01025957500
04475,23019022500
25090,54019020800
14653,36055014202
36454,01035960300
04476,23009966400
25102,54039012100
14692,36055013101
36455,01039963000
04478,23025965302
25103,54039012100
14702,36013030500
36458,01099075901
04489,23019007200
25109,54079020100
14707,36003951100
36470,01099075901
04490,23029955100
25110,54039011800
14720,36013037200
36473,01035960300
04491,23029955100
25111,54015958100
14722,36013036401
36476,01039962000
04492,23029955100
25112,54039010602
14729,36009960300
36481,01099075700
04495,23019024500
25115,54019020700
14730,36009961400
36503,01053970600
04496,23027041000
25118,54019020700
14732,36013037400
36511,01003011410
04539,23015975600
25121,54045956800
14736,36013036600
36512,01097005800
04541,23015975600
25126,54039011800
14742,36013030500
36513,01129044200
04544,23015975800
25132,54039011800
14744,36003950300
36528,01097007203
04547,23013971000
25134,54039012200
14745,36003950300
36529,01129044300
04548,23023970400
25139,54019020700
14751,36009960500
36533,01003011201
04551,23015975600
25140,54081001200
14752,36013036000
36536,01003011503
04554,23015975600
25142,54005958200
14758,36013036802
36543,01053970400
04555,23015975300
25149,54005958800
14766,36009960500
36547,01003011419
04556,23015975400
25156,54039011302
14769,36013036300
36548,01129044100
04558,23015975600
25160,54039011800
14774,36003951201
36550,01003010100
04562,23023970700
25161,54019020700
14778,36009961302
36555,01003011410
04563,23013971000
25162,54039012100
14785,36013036801
36556,01129044200
04564,23015975600
25169,54005958200
14786,36003950500
36559,01003010800
04565,23023970700
25173,54019020700
14788,36009961200
36560,01097005800
04568,23015975700
25174,54081001200
14802,36003950800
36564,01003011201
04570,23015976200
25183,54045956800
14808,36101960300
36568,01097006702
04571,23015975800
25185,54019020800
14818,36097950100
36574,01003010904
04573,23015975700
25186,54019020800
14825,36015011000
36577,01003010707
04574,23013970302
25187,54053955102
14827,36101962302
36579,01003010100
04575,23015976200
25201,54039011301
14831,36101962600
36581,01129044100
04576,23015976200
25205,54005958400
14839,36101962000
36584,01129044300
04578,23015975500
25206,54005958800
14851,36109001500
36590,01097007000
04606,23029956400
25208,54005958700
14852,36109001500
36601,01097001200
04611,23029956300
25211,54015958000
14854,36109001600
36615,01097007400
04612,23009966200
25251,54087963100
14856,36101961100
36616,01097002900
04613,23009965800
25261,54013962700
14857,36123150101
36633,01097001200
04614,23009966300
25262,54035963400
14860,36099950900
36640,01097001001
04616,23009966500
25267,54021967701
14863,36097950100
36644,01097000200
04617,23009966500
25268,54013962700
14872,36015010200
36652,01097001200
04624,23009965800
25265,54053954802
14874,36101960100
36660,01097002400
04625,23009966100
25285,54015957900
14876,36097950400
36663,01097007700
04626,23029955800
25305,54039001100
14877,36101962000
36670,01097002700
04627,23009966600
25321,54039000900
14881,36109001901
36671,01097005200
04635,23009966200
25322,54039000900
14885,36101962000
36675,01097007000
04637,23029955100
25323,54039000900
14887,36097950300
36685,01097003704
04640,23009966700
25324,54039000900
14893,36097950300
36689,01097003502
04642,23009966500
25325,54039000900
14894,36015011200
36691,01097003202
04643,23029956400
25326,54039000900
14902,36015000700
36720,01131034700
04644,23009965900
25327,54039000900
15004,42125713700
36723,01131034700
04645,23013971100
25328,54039000900
15007,42003408001
36740,01063060200
04646,23009966100
25329,54039000900
15020,42003495000
36741,01131035200
04648,23029956300
25330,54039000900
15028,42003503002
36745,01091973400
04649,23029956300
25331,54039000900
15030,42003404000
36753,01131035200
04650,23009966600
25332,54039000900
15032,42003407001
36763,01091973002
04652,23029955800
25333,54039000900
15047,42003496200
36764,01091973300
04653,23009966200
25334,54039000900
15053,42125713700
36766,01131035200
04629,23009966300
25335,54039000900
15056,42003448000
36790,01021060500
04631,23029955700
25336,54039000900
15064,42003456001
36803,01081041600
04655,23029956100
25337,54039000900
15072,42129805800
36831,01081040903
04657,23029955900
25338,54039000900
15075,42003415001
36851,01113031200
04658,23029956500
25339,54039000900
15078,42125713700
36865,01081040903
04662,23009966000
25356,54039010701
15081,42007604800
36868,01113030200
04669,23009965800
25361,54039000900
15087,42129805800
36901,01119011500
04671,23029955600
25362,54039000800
15088,42003564500
36910,01023956700
04672,23009965900
25364,54039001500
15091,42003414102
36913,01023956900
04673,23009966500
25317,54039001100
15095,42003411001
36915,01023956900
04674,23009966200
25389,54039000900
15096,42003411001
36916,01023956700
04675,23009966000
25396,54039001500
15127,42003412002
37011,47037015629
04677,23009965700
25402,54003971600
15134,42003552100
37023,47161110201
04679,23009966100
25423,54037972602
15225,42003461000
37024,47037018700
04680,23029956500
25432,54037972601
15230,42003020100
37028,47161110201
04681,23009966600
25441,54037972800
15240,42003421100
37041,47125100100
04683,23009966600
25446,54037972800
15244,42003459201
37044,47125100800
04684,23009966300
25503,54053955102
15258,42003020100
37056,47043060602
04685,23009966200
25507,54099020300
15259,42003020100
37063,47149040702
04686,23029955100
25540,54043955800
15262,42003020100
37065,47187050802
04666,23029955900
25555,54099020700
15265,42003020100
37068,47187050907
04693,23009965800
25562,54099020400
15267,42003980900
37070,47037010303
04732,23003950900
25569,54079020300
15272,42003020100
37071,47189030905
04734,23003952100
25565,54043955800
15276,42003459201
37077,47165021106
04737,23003950600
25611,54045956600
15277,42003459201
37078,47085130400
04738,23003951000
25614,54045956900
15282,42003020100
37088,47189030700
04740,23003951700
25624,54045956800
15289,42003140100
37089,47149040200
04744,23003950600
25630,54045956500
15290,42003565200
37116,47037010404
04746,23003950200
25639,54045956900
15295,42003432300
37119,47165020204
04747,23003952700
25644,54045956600
15310,42059970400
37121,47189030309
04751,23003951600
25646,54045956400
15315,42059970800
37131,47149041103
04756,23003950300
25647,54045956700
15316,42059970700
37132,47149041500
04758,23003952100
25649,54045956103
15324,42125761000
37133,47149042000
04760,23003952300
25637,54045956200
15327,42059970800
37140,47081950500
04762,23003950100
25652,54045956900
15336,42125771200
37141,47147080101
04763,23003952600
25653,54045956900
15339,42125741300
37151,47159975000
04764,23003952300
25654,54045956400
15346,42059970300
37152,47147080603
04765,23019029000
25666,54059957100
15347,42125742102
37161,47003950401
04766,23003951000
25667,54059957400
15348,42125795700
37165,47043060100
04768,23003950900
25669,54099021000
15350,42125795800
37202,47037019503
04772,23003950400
25685,54059957100
15351,42059970102
37222,47037018902
04774,23003950700
25686,54059957600
15353,42059970300
37224,47037015900
04775,23003950900
25688,54059957600
15358,42125795900
37227,47037980100
04777,23019029000
25690,54059957300
15359,42059970400
37229,47037015100
04779,23003950100
25691,54059957400
15363,42125745101
37234,47037019503
04786,23003951000
25692,54059957600
15365,42125731000
37235,47037016500
04787,23003952100
25696,54059957500
15366,42125781700
37238,47037019503
04781,23003950700
25672,54059957600
15378,42125722700
37240,47037016500
04783,23003950100
25706,54011000600
15379,42125721000
37242,47037019503
04847,23013970301
25707,54011000600
15380,42059970400
37246,47037019502
04848,23027044000
25708,54011000600
15411,42111021902
37250,47037015100
04849,23027044000
25709,54011000600
15415,42051261402
37305,47061955000
04850,23027044000
25710,54011000600
15416,42051262400
37314,47123925504
04851,23013971100
25711,54011000600
15420,42051261401
37315,47065011203
04852,23015975600
25712,54011000600
15421,42051262701
37317,47139950400
04853,23013971100
25713,54011000600
15422,42051261402
37318,47051960600
04854,23013970800
25714,54011000600
15429,42125795900
37320,47011010600
04855,23013970900
25715,54011000600
15430,42051263300
37326,47139950400
04860,23013970900
25716,54011000600
15432,42125784000
37333,47139950100
04863,23013971100
25717,54011000600
15433,42051261300
37339,47061955200
04865,23013970500
25718,54011000600
15436,42051262800
37340,47115050201
04903,23011024102
25719,54011000600
15439,42051263100
37345,47051960800
04910,23011020500
25720,54011000600
15440,42051262701
37350,47065012000
04918,23011016000
25721,54011000600
15443,42051262900
37351,47065010501
04922,23027046002
25722,54011000600
15446,42051260500
37364,47011010500
04923,23025965700
25723,54011000600
15447,42051261300
37371,47107970401
04925,23025965302
25724,54011000600
15448,42129806200
37376,47051960700
04926,23011020000
25725,54011000600
15449,42051261500
37378,47177930800
04929,23025965800
25726,54011000600
15450,42051261300
37382,47031970100
04933,23019013000
25727,54011000600
15451,42051263100
37383,47051960700
04935,23011018000
25728,54011000600
15454,42051262900
37384,47065010309
04936,23007970102
25729,54011000600
15455,42051260900
37389,47031980100
04939,23019015500
25755,54011000500
15458,42051262900
37394,47177930800
04940,23007971201
25772,54011000900
15460,42051263100
37396,47115050201
04943,23025965900
25773,54011000900
15462,42051260500
37401,47065003100
04944,23025966802
25774,54011000900
15465,42051262500
37414,47065003000
04947,23007970101
25775,54011000900
15466,42051261100
37422,47065011445
04950,23025966500
25776,54011000900
15467,42051263100
37424,47065011326
04954,23025966300
25777,54011000900
15472,42051261700
37450,47065003100
04956,23007971000
25778,54011000900
15474,42051263100
37501,47157021900
04962,23011020000
25779,54011000900
15476,42051262900
37602,47179060402
04964,23007970601
25802,54081001400
15482,42051260200
37605,47179060902
04971,23025965700
25810,54109003200
15483,42125784000
37621,47163042703
04973,23027045000
25812,54019020900
15484,42051262000
37625,47163042600
04975,23025966801
25818,54081001400
15485,42111021902
37644,47019070200
04978,23025967000
25826,54109003200
15492,42051260200
37657,47171080100
04979,23025966200
25836,54081001300
15502,42111020700
37662,47163040200
04981,23027042000
25837,54019021000
15520,42111020602
37669,47163040200
04982,23007970102
25839,54081001100
15532,42111021700
37680,47091956400
04985,23025965302
25843,54081000900
15536,42057960200
37682,47019070900
04989,23011018000
25846,54019020400
15538,42111021300
37684,47179062000
04992,23007971202
25848,54109002800
15539,42009960300
37691,47091956400
04987,23027046002
25855,54019020400
15544,42111020602
37699,47163043302
05030,50027966100
25857,54081000900
15546,42111020602
37707,47025970300
05031,50027965400
25860,54081001500
15548,42111020500
37713,47029920100
05034,50027965901
25851,54081001300
15549,42111020900
37717,47001021202
05035,50027965901
25853,54081000900
15553,42111021300
37719,47129110400
05043,50017959600
25864,54081001500
15555,42111020700
37729,47013950100
05047,50027965502
25865,54081001100
15560,42111021200
